date,2303.TW,2308.TW,2317.TW,2324.TW,2330.TW,2345.TW,2356.TW,2357.TW,2368.TW,2376.TW,2379.TW,2382.TW,2408.TW,2421.TW,2454.TW,3017.TW,3034.TW,3037.TW,3131.TWO,3189.TW,3231.TW,3380.TW,3443.TW,3529.TWO,3583.TW,3653.TW,3661.TW,3665.TW,3711.TW,5269.TW,5347.TWO,5483.TWO,6187.TWO,6213.TW,6274.TWO,6285.TW,6409.TW,6415.TW,6488.TWO,6669.TW,8016.TW,8046.TW,8299.TWO,8996.TW
2022-01-03,0.0536070689682375,-0.004362006909790328,0.1348612502314276,-0.09068981478220314,0.06240376478230508,0.14259716681270343,0.11768525685295297,0.11347205905538929,-0.060515081786058134,0.03387514605717806,0.05699708883415511,0.09232901266392751,0.0962714872307748,0.02579508172110756,0.061673127745543344,-0.062046513188443564,0.13817042520267747,0.2101640858086451,0.04253686124802292,0.11674808872090803,0.13523027365292797,-0.15561504517833868,-0.053192062488613745,0.16970838860067206,-0.2537035267443904,-0.062003871519809683,0.23605199015196515,0.02327567926442098,0.027257205733685813,0.2495123372268911,-0.14641092106601516,-0.0672137742940423,-0.13046370115326594,0.0632913811007968,-0.028400321280666718,-0.021008806937443003,-0.04220408986684038,-0.08964760123100324,0.08097440194989342,0.09136095763829372,0.009656811663395326,0.05042814814653812,0.05666298064549247,0.14972586510511832
2022-01-04,0.06137343337676429,-0.15275330568903356,0.13976351795410516,-0.0845265973048227,0.06780111679897263,0.011575515796988511,0.17062496647772654,0.14548388561443668,-0.06307610819243586,0.10306288759865362,0.03845445600691613,0.19605388391672543,0.04930266134088235,0.01942466729535769,0.08489519107541732,-0.0667321995563645,0.13645018911979612,0.057795427190196924,0.06122006405741043,0.269955763611819,0.13236096158280494,-0.1258222240307622,-0.10499211297445471,0.28586533072287323,-0.18050315089688918,-0.06347202797732698,0.23578023713339386,0.0809009919350483,0.016945916534171296,0.2554709344994076,-0.11630322560494388,-0.14201189965042077,-0.186062023264771,0.16799219266566073,-0.03537774652035097,0.028765194625572477,-0.29491196314573376,0.009913112670044633,0.10166769163861822,0.019921506209556572,-0.02343009956810227,0.014885457028339932,0.07204289298341676,-0.0034679434431759137
2022-01-05,0.12965418973487597,-0.0031463438900721785,0.05576874408550703,-0.0593798963806136,0.08918034192560892,-0.01540614764656223,0.2420738699985554,0.11389351381326324,-0.07570306362534157,0.06623561177565784,0.06590979112944667,0.1028586843905607,0.10735450147119777,-0.07182681320800405,0.09989712819701879,-0.07738937059953821,0.1522713583879781,0.22263237607254754,0.0321261134382258,0.134189008788686,0.1655514049068828,-0.04367206875279611,-0.1502041413136614,0.2577092215243042,-0.01065001136176219,-0.08793325493566573,0.19446248632541535,0.08825289808878894,0.03105690567485736,0.2962418778609402,-0.08249767888821474,-0.09875681458112284,-0.20469120655942225,0.08621859452339015,0.08906537073280568,0.05430595032660618,-0.0687151786349064,0.04934973428081496,0.10482943034091036,0.08872361241969567,-0.014949000064370832,-0.06803228397414685,0.04743900756439279,-0.05023745007494784
2022-01-06,0.08093755036952843,0.003613554357146276,0.11613779958134768,-0.07694229780553277,-0.025087414425516263,0.026749855494924202,0.11315859273969409,0.11303540566789319,-0.030878952078706945,0.014097154939809398,0.04209135188666796,0.11438048319424515,0.06536666706133767,-0.09926856317204535,0.07273570825726983,-0.04244654578823037,0.09481453155498731,0.06822312998561825,0.022453155707693573,0.04883510871567964,0.16445606500264645,-0.08596354784532417,-0.08044363662005288,0.2111753010641486,-0.07458560755904381,-0.0549010001753269,0.308072753177338,0.053238013967260744,0.08785609008870277,0.29206870107606,-0.02456218198598925,-0.007862884808971737,-0.1887140802137655,-0.09601999119776777,0.00042727064566788764,-0.024068183771390528,-0.0805218910722389,0.1054909276307181,0.08799257091760793,-0.02337598815852071,-0.1009427158029006,-0.19114676888247484,0.16573183303222594,-0.04297582370561226
2022-01-07,0.058974072640326225,0.05588975821504566,0.06984569976948951,-0.1162846660347303,0.0014351758751768584,0.09080482348074692,0.16027325661931124,0.10227084790919089,-0.09415979833382421,0.03176984976923086,0.01529833789867624,-0.028024680768512777,0.07390785672062494,-0.09944553309403326,0.05369863268503883,-0.08960220034073108,0.025357521792762516,0.19876859823478565,-0.009030742370371436,0.16593357724788937,0.12694378992666333,0.07014183929909473,0.016311141960895448,0.3576672913550096,0.02035723376431292,-0.027479453394899878,0.2568058930810502,0.03954661050622721,0.06593123561664124,0.3042062076969665,0.03596881822533782,0.015564434133246874,-0.29536587094737565,-0.11900390714119613,0.03814097526291532,-0.020291795594542972,0.024667425437337354,0.10556541615495679,0.01590042183002549,-0.07561349026383724,-0.07828822665053753,0.017463249654254165,0.08253476674393412,-0.1393770968205112
2022-01-10,0.07994577029118696,-0.008645782602455354,0.10945736666617142,-0.08685682767893754,-0.0534586205391136,0.027798037159658673,-0.06893942750545143,0.09374008816620746,-0.08142043300037488,-0.03199407665113674,0.031812524402182796,0.007736791234226825,0.06271822064029747,-0.12121758593065987,0.031286036633268344,-0.1554743374349112,0.03392672841780264,0.01409869639568212,0.0016727307152565318,0.16930447341148006,0.1328923439698139,-0.16826473667737685,0.0857954634237934,0.3026744800077799,-0.16358355951851677,-0.035932614359610815,0.26024095298583916,-0.02269722042341782,0.06920680826763595,0.21429780033519596,0.02391994853123386,0.042791919222991415,-0.051195259201381016,-0.1275032330679859,0.05912296996459221,-0.048643497447664885,0.08747654119211506,0.19351231057055973,-0.013848092015877556,-0.020318012344281045,-0.04769583721025983,-0.06144647964227784,0.08619147979594888,-0.14235309297056836
2022-01-11,0.14404593244123678,-0.050047367474137794,0.1226675227695948,-0.07000358128651304,-0.11312838394799057,0.05044244703664158,-0.0917740203136792,0.03367747647114794,-0.12049685141101368,-0.13014102404760985,-0.009632184989688097,-0.03223861544583423,0.06263445377540583,-0.12462309678483652,0.02101994991069006,-0.07969046686964898,0.09071411371948163,0.09978613567118183,-0.021896174254839196,0.0987008880956608,0.1429743697255105,-0.1346027211306545,0.17078700467259478,0.22788668302765275,0.04067844295566292,-0.005605281899393799,0.2014715229644371,0.016889289813301345,0.06064061307175447,0.17062208752200891,-0.019333657352802625,0.138807416130097,-0.1497769675624549,-0.13510045620918054,0.041498149058073974,-0.062055392863735404,0.06132693945627837,0.23138302899648672,-0.01959288882018767,-0.06366471842968352,-0.08365663628171566,-0.04351397437928045,0.06023632183774619,-0.15329100684260089
2022-01-12,0.05878025257977312,0.03913424280055827,0.09639771797089308,-0.04249796974307263,-0.036817410013600116,0.035308914386431356,-0.09746252992699062,0.022689883235705005,-0.10344319363711163,-0.19754100611538344,0.03439437897015718,-0.002607710785481443,0.06216965538214542,-0.0847012040415796,0.024749524321601102,-0.17352212497893987,0.06760713925358403,0.009189927215003835,0.01327967155849813,0.04844425045630041,0.07874982642832376,-0.1850346377361513,0.14850530722215072,0.3929358808237102,-0.16028072860432763,0.022129725795612565,0.10128906499303297,-0.0099366742967954,0.04394512795919303,0.21146760425152222,-0.03627795324344013,0.05193355590183618,-0.1572890965994046,-0.0068826596481672,0.041755853254552444,-0.03635643273291955,0.02895208875730626,0.3296396995165506,-0.09052653468388278,0.006211997343685438,0.0009669118467594551,0.001606207563661255,0.02147981816099004,-0.08348010867331929
2022-01-13,0.04692004131216623,-0.025838298429566253,0.1062971464036628,-0.08031243236188744,-0.008246303980795233,-0.08592580342802009,-0.07978466805884835,0.027734565721811183,-0.10651624200280985,-0.06292121023017438,0.03945143411941876,0.0024950696930850502,0.07106629867131131,-0.09130711468728148,-0.0033147259382508842,-0.15098375232368244,0.06688238340933408,0.1259765304259251,-0.0010368334723726003,0.020078981900683412,0.052661215644354054,-0.1454873951502859,0.11079923063085617,0.39179900235413667,-0.21194921896795416,-0.00932087529612785,0.22088165824357114,0.017659215307205045,0.07069094305544044,0.14805835774660758,-0.019057163032111524,0.06787039442104442,-0.20089387231337508,0.04738068147762031,0.053446174234053595,-0.0413671249311105,-0.038620396668722856,0.3213549848252327,-0.09728762558414811,0.018331086511523376,-0.020713266284134224,-0.057219623996646596,0.03370460611567472,-0.05716473116548515
2022-01-14,0.026942778799035255,8.529299789622469e-05,0.14345987924955791,-0.089783400144381,-0.026449063259655042,-0.005843139464705105,-0.007983504417915094,0.0025851149005444995,-0.07066260947659297,-0.07236495334766635,0.03387207586340801,-0.042142601195582496,0.06524966727208792,-0.09316738575857153,-0.013805723055383912,-0.048520474296254,-0.01286849973187748,0.1495113798235344,-0.015592037340240394,0.027900651721292136,0.02612130691535644,-0.020962362491830255,0.03628368044924474,0.3417537675987365,-0.07663153660547567,-0.017175224520161958,0.20256122824931438,0.03255505801582198,0.08790838985622546,0.07621879537161858,0.09449807940641469,-0.14158424931975466,-0.11056964148024323,0.030620091366909574,0.04626444717057865,-0.09662712962767131,0.020038231986695076,0.3051624933734658,-0.10039492519061322,-0.1052256885356288,0.022713114150177793,-0.08788725307912876,0.024306476926158338,-0.10369811322967021
2022-01-17,0.04056553994511117,0.05977996753774123,0.1335167389042358,-0.06507220619628853,-0.07877954333923926,-0.05633716099828978,0.06892982402652137,0.030818290744877103,-0.27486336864931815,-0.0541919215164372,0.04301295004975331,-0.013165666663053882,0.06975949317959187,-0.13849179791345934,0.06450857419327383,0.04437181012694319,0.07556362135835543,0.15094496743904945,0.021911327583698237,0.03836733922775987,0.0648394479658421,-0.15731633604282563,-0.0010656417779550398,0.4155556128416341,0.13359416785500133,-0.07482267137803589,0.18789557918260225,0.020170542570523087,0.06552938165466793,0.2837293973264715,0.05299635037301237,-0.16354367508677325,-0.0646427398010106,0.014901271826942508,0.06123791792652239,-0.07945055724368622,-0.19644558596807987,0.2783430794922156,-0.08847683113631927,-0.11448196756413165,-0.060547212951834906,-0.11739941573079976,0.055776152653432665,-0.1643556349426644
2022-01-18,0.09170630749774242,0.21539588478404484,0.11861070474090166,-0.12726242750349193,-0.0472676414042226,-0.00862177725764246,-0.0243798001905719,-0.0408546906034879,-0.4193014497544024,-0.022040986579433597,0.04164341789496773,-0.07478841959666585,0.06751972103254467,-0.221520276137461,0.05627973937787634,-0.09261383992629041,0.015828047727622085,0.12371711156621384,0.04180424551852002,-0.04480769271839208,0.029046221667181682,-0.12740974995736154,-0.016348750790782796,0.4147919204794889,0.15243724434158223,-0.014357936046384634,0.11377017275431767,-0.02133927640012162,0.054875145773325695,0.2590058091469481,0.06333839702621719,-0.1172008534538152,0.03167210384364949,0.03414168177112881,0.0882663976974355,-0.11681856487104475,0.03683088586213312,0.3261453326958257,0.028653932657829118,-0.03150799453633346,-0.052253245235677814,-0.20407099325798597,0.051463540028771904,-0.02730319729718833
2022-01-19,-0.0015323703708797487,-0.03579659600478019,0.1213097365906588,-0.1455576507880475,-0.02801996841143775,-0.009282582133230854,0.06962283546110107,-0.03903188698978405,-0.15565164399186165,-0.02037889137223814,0.028748674475134905,-0.04160042662450486,0.04663205111652774,-0.44752234847302197,0.019480631256623637,-0.13948447156634364,0.06458240087000178,0.0957402825704659,0.0029352017432377475,0.016225925373919925,-0.26075029798173466,-0.1554590024898197,0.07776705613439228,0.45528847260673366,0.1673141048529786,-0.015321576286494443,0.1893558862630439,-0.025705180275818473,0.052712486735757125,0.17494424035954148,0.10414156498333321,-0.11321914594345411,0.1230137714346704,-0.0015773422100495704,0.10069758970451304,0.0403263774104225,0.03862072969523073,0.2709335130274457,-0.005203606717564646,-0.10106349211843563,0.03397418127521962,-0.06279734872564535,0.015668466211331,0.04370482339757886
2022-01-20,0.04639221629978785,-0.010030450751631836,0.11848881523188608,-0.18928470564134742,-0.08026762568082352,-0.0018276510486129882,0.031753634204745085,-0.10163457053729646,-0.23791413542060602,-0.05488811121012255,0.019963058547634083,-0.02772524654534353,0.05445310832975153,-0.40997302831159355,-0.0026322153612708954,-0.16111007779826064,0.057447402585733165,-0.0736227719282952,-0.012808081028739648,-0.019477964456492303,-0.18842859358685757,-0.11272450050049981,0.0668805892858238,0.32842240047898186,0.10685688139257493,-0.054039171340289294,0.1392826533349107,-0.05729268898664758,0.064554053562705,0.12891072977738838,0.10399156619014005,-0.10847235045715437,0.09181701364270745,0.033409858057117214,0.10543294097494094,0.013755984330813986,-0.0039023973264353806,0.26696787255469456,0.06986987157486846,-0.14577778431988536,-0.03314263928294586,-0.05712892868073993,0.02472121135160038,0.04256550112828866
2022-01-21,0.021688648652336995,-0.08593476572178635,0.12061836997043804,-0.14038861934374833,-0.06532005663881374,-0.020422623486320624,0.049247094942632824,-0.10155657507546575,-0.09751677033515516,0.01255300233348361,0.012783395436055833,-0.10586338086956429,0.07677013131941826,-0.24093824314497725,-0.009318110556847059,0.01706669844299663,0.009463106121623266,0.07981496303898117,0.008280071044378334,0.061023347571475595,-0.09479862263448932,-0.0905161245009043,0.006511745515320799,0.33225856702460665,0.18491802308613609,-0.00874585941223982,0.1642629534885761,-0.1704124256229331,0.018112951389085086,0.030544867441613277,0.02006514145060484,-0.07045454175018812,-0.006843644055398945,0.01936016008361291,0.06306113968252514,0.05990445760278287,0.04852641122916501,0.27847182070037013,0.010060364249945497,-0.050059466921122564,0.019390313408520987,0.016577516098834233,-0.07461536311537165,0.06483654826905622
2022-01-24,-0.03084010218899816,0.0653656226216559,0.09302914241868002,-0.16823308351333482,-0.12874738010436748,-0.03315109994815396,0.0060152922045898505,0.16080736162226034,-0.05312214335268611,-0.07804201043113451,0.0397160396956201,-0.19668626740283596,0.06314961135356878,-0.11214453625691023,-0.05156909373458374,-0.1790866881062812,0.020794382259406274,0.03461062294193218,0.023312972819411026,0.13471601837887598,-0.16465524828278894,-0.06430817961199775,0.08139634297247433,0.34798126608479174,0.23300957447598447,0.001652012733221353,0.13746174816584694,-0.10299610061272307,0.043510137056530646,0.08110501316186264,0.06877850538581909,-0.024959179506742424,-0.005874750710689491,0.05492097085887987,0.14008943548018485,0.07567155275339418,0.026119683364817792,0.3491075937705178,-0.006690047560597989,-0.010151641604714268,-0.08378323216925404,0.02306533823769713,-0.08206311099596836,0.09862058115049646
2022-01-25,-0.014407841962064849,0.023606131456534063,0.11068093573489457,-0.09948670804907339,-0.08243079205797321,-0.16319206426407,-0.030875448313308462,0.17487777329456294,-0.0921798175172111,-0.07828070839469653,0.06483694795820416,-0.11966376229806669,0.06378923300126227,-0.183596875469748,-0.05288792445243612,-0.1129108254240665,0.012285951785894589,-0.01873677928342221,0.046789350886150605,0.13712821064255204,-0.06791176118826792,-0.12016981485342021,0.02742520602272913,0.3688113802207187,0.08635721251717499,-0.0470204337218319,0.1744329095312918,-0.10358980305721438,0.049067412419331935,0.15597487420479333,0.008661867786962096,-0.0837378073901543,0.05696814487866081,-0.00032216429867032437,0.04396431005745627,0.05440254621206414,0.01969138497855133,0.214156728358703,-0.08528906064040559,0.07299551981752778,-0.014569574343678893,-0.00012229182199424704,-0.044051433716460364,0.09004781414217272
2022-01-26,0.03451216294137874,-0.02479768071124694,0.09152918119364234,-0.12155834929664705,-0.10371862399332005,-0.05035050885467385,-0.1867108372935139,0.011329145082721093,-0.059313229767284426,-0.020392242485747503,-0.009596659922429696,-0.17776684350590127,0.00843203236495399,-0.07591359000987413,-0.042248056651639054,-0.08811926835736134,0.0037431337608508364,-0.013438474346328666,0.03410108161165337,0.002121381867412009,-0.06727087420603395,-0.1543408017507337,-0.026788528890696994,0.2959044305027002,-0.06499683117082844,0.008360607345751947,0.000496668404127043,-0.15802194800561192,0.011159597122272102,0.18536276919770095,0.039870683778705174,-0.10302221100825693,0.060336177525056156,0.0051836468238277145,0.048343451883882504,-0.004279202775038099,0.02501406339235418,0.14743252495043108,-0.04592008127036862,0.0152821745239054,-0.004662171921997915,0.013982392926209508,-0.13583161813358346,0.1057389405183004
2022-02-07,0.05931595444454085,-0.09425621191838057,0.11906314369443796,-0.1371137938005307,-0.07390745843348959,0.008913815778520351,-0.03968162752595708,0.15245363977907875,-0.12447260245143354,-0.15097423222817952,0.07621469681780446,-0.1942561533116003,-0.03852261254612571,-0.01928088885235074,-0.05386116817333886,-0.17636121999105725,0.0657573924032252,-0.047874837651028235,-0.03174210690716456,0.14957375192762878,-0.004312545593290584,-0.17031462810168152,-0.002849198602081826,0.3497130005887127,0.1257186812233672,-0.03553230262615564,0.0951915423295438,-0.1540728053518336,0.061911635635025275,0.20421994422749284,-0.015584049884238449,-0.024497117888179543,-0.18161713479337466,-0.05068949502648806,0.1885441196379366,-0.06785691954471704,-0.0931391534087419,0.2462562509108872,-0.015612487722097113,0.04010002863336881,0.026040644279117786,-0.001948572055889941,-0.05475663737725611,0.019700294545729524
2022-02-08,0.10116253531066552,0.009683358281412535,0.14201469455078153,-0.14017031902113097,-0.03670895438274378,-0.002072002755359792,-0.09418394047456902,0.11948492611685119,-0.11210582510601785,-0.025778588784789835,0.060899348226454764,-0.10817035830997956,-0.03380275940470118,-0.07200737172659016,0.0006514363029081482,-0.18226626983192679,0.09887769910522845,-0.1152186647965556,-0.09326521156012113,0.06465128491610611,-0.05025979561585314,-0.10443353999372113,0.055887356112279796,0.3501368897838297,0.09600591337283432,-0.0073634907245913594,0.01992588649267274,-0.27464334413587704,0.06686258546956272,0.17537531342521623,0.057133004002334925,0.014637073454921379,-0.003115755781883389,-0.062320059994488364,0.10799502041702547,-0.12759274384560096,-0.038283173850824914,0.10488182841699267,0.05536399636362116,0.032912953378996856,-0.0559517856038978,0.06193573829220034,-0.09003379179722804,0.04389751529213992
2022-02-09,0.1401586724283982,0.013212995063212774,0.09264957753005612,-0.08321709578664493,0.03414309086273194,0.04121336438341372,-0.08164746771056638,0.19181010826203412,-0.17647427959134826,-0.059853614755704054,0.056148389783879205,-0.07359938321678655,0.008798637311298263,-0.10235079877804937,-0.030587655539644654,-0.11402371154064711,0.08749933866006615,-0.04448440198237291,-0.09029019635851221,-0.20484291363961246,-0.0988086762481819,-0.14184397686200084,0.026081225335784775,0.33404810106666133,-0.06321059558463576,-0.012473439644480666,-0.270604518256623,-0.34339378893179434,0.046179111934851386,0.09654156964525018,0.028818752838079276,0.12266256671708226,0.009563610962427804,0.008397700839996192,0.08153514369683751,-0.11054161779306385,-0.027890770314048352,0.05153739381669947,0.0700224053070575,0.024753309706470994,-0.06887830703278586,-0.1013925396511095,-0.08475003065070325,-0.010733860433219333
2022-02-10,0.16464873977852074,0.05277361055891677,0.05745344811494085,-0.08087098571993387,0.008005458924509767,-0.07089149528662281,0.006706771988399612,0.08784419063969356,0.018972150132219923,0.0001234141523830945,0.1398728244322854,-0.033210718574792075,-0.014449020477628638,-0.023410107555718596,0.003987267874424549,-0.26690896189100144,0.05720670405426928,0.004586938028113108,9.140049401679118e-05,-0.021049505482963415,-0.04256611930809023,-0.16098479406155788,0.07846141078024199,0.33088510064109267,-0.07237688159386829,-0.03401258098960441,-0.2679721009232219,-0.1301674363094889,0.004762865336311151,0.03521532560494506,0.014799199550806025,-0.014865722157099193,0.048356340150872534,-0.032299244853694675,-0.001131656309204393,-0.1148869533557067,-0.12553021682229953,0.09255041931000324,0.0007919630570976111,0.008687231205590784,-0.010131154041610635,-0.06978811836865045,-0.042522990519374415,0.006125072351944261
2022-02-11,0.13359509271512182,0.06865287650812629,0.10492071633844077,-0.1249339938959167,0.04121182286939937,-0.03706701250724043,-0.03671687903762991,0.14083245316741533,-0.051721836930965936,-0.055487788616539746,0.12159802467578842,-0.034000421719279,-0.046055716406547154,-0.027894289396910632,0.04811328388845604,-0.21450825334887064,0.049241146097476374,-0.056014452903507095,-0.14378720943325088,-0.06399192105023432,-0.06829634877938265,-0.1980520994086298,0.04996587372504041,0.28277467901031217,-0.05659358189530067,-0.048736701273502825,-0.28967226856573547,-0.21344850721341374,0.0006062208302737848,-0.06980136431165801,0.03693450284668759,0.04436860424625044,-0.07592200707433705,-0.032218907815711184,0.08107955550797746,-0.10657943756937677,-0.12033427648341066,0.17461339173018875,0.020500616502616198,0.003136812958780044,-0.006566399248416677,-0.09951766814997962,0.008298036390604169,-0.0634460490850966
2022-02-14,0.043315306324182734,0.047966709138432456,0.08792328292286415,-0.15241616493042426,0.022543280292082496,0.07232606107176737,0.03719820742495422,0.15529900936936222,-0.12669395033237685,0.039374368589002895,0.11136394409985229,-0.051813237799936546,-0.07233970499008119,-0.03968538992017079,-0.04813118123448601,-0.1650498092327522,0.04533281998233313,0.09658599374439564,0.039160647504370066,0.05870243137154618,-0.1093823860351108,-0.22281190409649382,0.07602586818968654,0.3402155334253768,-0.08412683470080062,-0.012624873175763496,-0.1364336951426544,-0.1092570548952112,-0.01428103137707809,-0.13796806138521478,0.05065326515697177,0.1206568604484165,-0.0021874948440535613,-0.08131797608087427,0.11170262498253564,-0.10960074715713747,-0.11051396053594614,0.15581425759419593,0.010432590879916992,0.022950420302185304,-0.02886442773658099,-0.002886527866002242,-0.0936943420832479,-0.042423723518807965
2022-02-15,0.09386573565411899,0.08338063376553784,0.08767978526222828,-0.1924695672453421,0.01707104142587501,0.11173429552723702,0.04967460354518505,0.03432926691578281,-0.08822882936516513,-0.061496463594331696,0.12187379398727113,-0.13772774345274946,-0.10933177493090096,-0.041224919722672504,-0.08019037010021723,-0.10966049756493806,0.12093832539528909,-0.011172566224260883,0.04734574870553959,-0.06474108774154469,-0.10712659782742026,-0.1838148640923742,0.1156275061172089,0.09720727312800143,-0.08602171004419085,-0.03581214456619525,0.03866948248706992,-0.0368206206635362,0.0413418059595298,-0.28304949229242327,0.010252079254476576,0.10356290856682177,-0.18694158041342007,-0.045615452579098936,0.09693167520036214,-0.05284707319257273,-0.19017117800526884,0.2778898194929643,0.02549354016059313,0.012054538871083431,-0.035824883677665065,0.016965382342628565,-0.1115897276585513,0.008764731395829839
2022-02-16,0.10665111121824442,0.08688292239290948,0.11279038742230565,-0.19589865453048014,0.025373617949799976,-0.013732113410300506,0.0040091132238630756,0.009577457231338238,-0.08428062794946156,0.0010678041202179522,0.10867557340002626,-0.03684864617467054,-0.0964998041497307,-0.05358635177006771,0.006374688737278311,-0.07912604802988399,0.13444559754043717,0.04651911893358718,0.041340025906147604,-0.08889626701629039,0.04036235858808815,-0.2174682095939951,0.10671491149821558,0.08269287125597291,-0.028892690608265215,-0.011538174577917393,-0.3871848489771036,0.024793009357245432,0.002002939802977999,-0.11470925718907488,-0.01624500415133484,0.047370471066877085,-0.19163346272767595,-0.05305758662461596,0.08927322013920747,-0.07774346764775825,0.009727619944555177,0.25088355307791266,0.021853225355325523,-0.02171865752894636,-0.027980740719266928,-0.11832037745126323,0.03005238693708695,-0.011619995690648144
2022-02-17,0.0855626754737355,0.042523147069947725,0.12461143517986031,-0.16229963458713456,0.07141946502618549,0.08449454876584639,0.0005778426508016299,0.0004730141093216844,-0.09929966422792857,-0.04343469935135241,0.05622402541890237,0.12415863532205834,-0.08811330405645418,-0.08124656313340123,-0.024567888158470885,-0.10481101035175339,0.1181318124300596,0.010715795365001779,0.0009532055382486804,-0.020604132672977837,-0.09338495727429633,-0.2584928178864734,0.13007945620933042,0.24992495653670727,0.046010736496925886,0.004624736062890711,-0.23238231942362125,-0.05777331688612097,0.0006759301334085532,-0.1447835615747322,0.01844445004041284,0.05999359707969665,0.00824786873399519,-0.08227454590284794,0.1243844011511181,-0.12619072463138994,-0.042728954607479386,0.10818340679790367,0.07351473835003647,-0.001572175352016203,-0.04458960039305465,-0.0866629381530189,-0.04226661569943885,-0.11938105222319934
2022-02-18,0.04897833720606007,0.07451723393826115,0.09173029140963838,-0.15735381341996624,0.08383143913730215,0.014177307294799935,0.008036728331726556,-0.014108036200001645,-0.07739521404568739,-0.0870974253175561,0.16996623243703846,0.05335526077929911,-0.03241156140967666,-0.2113796008450639,0.0100533158585836,-0.07338990867387829,0.09779965310038902,-0.09069759434628943,-0.00623922537014393,-0.060824429858984175,0.12560316920233772,-0.2284308573205998,0.09813629863498935,0.12185052122268308,-0.05613473214259446,-0.07851940916251005,-0.03918893537831314,0.03763839986333117,-0.002020438476801334,-0.12633390414072065,0.09091592657896364,0.07946604357261605,0.01578025454808968,-0.07294933353269034,0.062083576545728325,-0.1417777731856585,-0.14117613368326898,0.1054661136754721,0.01803703327397005,0.06154518394617697,-0.03577561291946452,-0.04342541510109166,0.027425101605232982,-0.14363241008341182
2022-02-21,0.01699994766153115,0.019221082953024438,0.09663964436701394,-0.21074088005092623,0.09218608411656964,0.026129289490721186,-0.005373803923344189,-0.0787254556323482,-0.11490992532741628,-0.06859919754802019,0.1930030630702565,0.02441311928965681,0.05653523658375936,0.045244151418442624,-0.009414181532847288,-0.029959429219961975,0.03177686698839027,-0.05456967963488907,0.05014532891463819,-0.05478757316316413,0.17557473966564185,-0.10817855672189702,0.029543054072732167,0.2538151599515482,-0.06632451714695609,-0.12474050253384633,0.08898421988702071,0.02072715016563287,0.007558494385980663,0.027294409797593344,0.14124778133086477,0.12410941127921776,-0.037833362362883094,-0.13578318617906637,0.10283062118913736,-0.11902018296894304,-0.14251061354231287,0.1906316830829104,0.02487192942123495,-0.05912927798042056,-0.02723307203492009,-0.1475040061285538,0.08702374473244895,-0.10048486062891604
